L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,1.35,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.7001574788821618,0.0013345104281867,0.0826461775144448,0.0006658839712406,0.504492331412087,2.984614900827217,1.5009548287488137,0.0308072827347826,0.0002895931752589,0.0954188312537033,0.82770703125,5.497787143782138,2,7,0
8,1.35,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.698672264032437,0.0013871449053832,0.0808124778971532,0.0006377215844011,0.462721500969121,2.870926515914377,1.621688141773981,0.0397600476633191,0.0003606215229757,0.1479655911348375,0.8279057291666667,0.7853981633974482,0,1,0
8,1.35,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.6927176178826,0.0013140387295354,0.0806314957089626,0.0006273518073895,0.4477955302228152,2.800740055578022,1.4552580489747522,0.033106915491935,0.0003370084761281,0.1292227845486797,0.8280240885416666,0.7853981633974482,2,1,0
8,1.35,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.6874239648296707,0.0013356584432516,0.081665459199283,0.0006323675831023,0.4549845448917039,2.923840668564479,1.5035383378420812,0.0320837031657117,0.0003849502261909,0.1686035076487832,0.8283865885416666,0.7853981633974482,2,1,0
8,1.4,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.6309201167454614,0.0013979752856197,0.0845555702243082,0.0006538809408274,0.4690947124415272,3.0673695604320534,1.5315604108045464,0.0266880122555258,0.0002301371664296,0.0581081037227274,0.8343901041666667,0.7853981633974482,0,1,0
8,1.4,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.6249738342310995,0.0013546491878285,0.0790547493469816,0.0005998648804932,0.3947935541202695,2.5963896946839418,1.4380991389396518,0.0268655242460638,0.0002226322452368,0.054380013662221,0.8344386718749999,5.497787143782138,1,7,0
8,1.4,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.6101764099048326,0.0015369278264854,0.0859924977516575,0.0006922117471136,0.5257037928324727,3.1960772856033035,1.8511520474059333,0.0315360421817,0.0002942513748717,0.0949948762849907,0.835044921875,0.7853981633974482,2,1,0
8,1.4,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.6174267539211766,0.001287117496426,0.0870241418888621,0.0006780716249801,0.5044455810961445,3.1599877077725997,1.298289462548445,0.0308917014911384,0.0002669732949228,0.0781985721073037,0.8347376302083332,5.497787143782138,2,7,0
8,1.4,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.6209335633123,0.0013240912444097,0.0778792964274227,0.0006373939122136,0.4457373249759347,2.6462728899177534,1.373950137617695,0.0271355878481175,0.0003510469703468,0.1352052758561084,0.8345399739583333,5.497787143782138,0,7,0
8,1.45,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.5431776592398168,0.0013654717927426,0.0811413876968757,0.000625822551583,0.4148829919195862,2.6763448006821555,1.3621366473092076,0.0243608930512341,0.0002370497524979,0.0595253867619037,0.8411079427083333,0.7853981633974482,2,1,0
8,1.45,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.547206909182125,0.001360708524884,0.0836439040847242,0.000610501452128,0.3948177016589987,2.8641188502795094,1.3526499554658606,0.0258852424753194,0.0002313693058482,0.056706742577833,0.8409130208333333,5.497787143782138,2,7,0
8,1.45,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.542445102397601,0.0013302030992949,0.0820601871136899,0.0006311189703587,0.4219351266834384,2.715622131789836,1.2926802750698645,0.0219914493317054,0.0002278580517372,0.0549986428378823,0.8411993489583333,5.497787143782138,0,7,0
8,1.45,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.552783067614566,0.0013978518309502,0.0867929308662004,0.0006750676004764,0.4827449540464169,3.109923974326442,1.4275045149217944,0.0235701242954429,0.0002081950752845,0.0459160075010504,0.8408885416666667,5.497787143782138,1,7,0
8,1.45,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.535059379930238,0.0013639805908859,0.0843210820924976,0.0006520050162083,0.4503239939469788,2.9573888658299388,1.3591631526058263,0.024314007931543,0.0002324067673033,0.0572164295380315,0.8417450520833332,0.7853981633974482,2,1,0
8,1.5,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.4732224085930292,0.001458930638499,0.0847491715680296,0.0006231117780154,0.397586726811256,2.829071266368063,1.4530413963613968,0.0216376526781049,0.0002016736175616,0.0416483819728723,0.8474600260416667,5.497787143782138,2,7,0
8,1.5,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.4806702263707872,0.001403164363899,0.0803718578911162,0.0006551580642049,0.4395336592309815,2.6335251277431824,1.3440820784579186,0.0217518091811051,0.0001825813356767,0.034136006796819,0.8471384114583334,0.7853981633974482,0,1,0
8,1.5,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.4865299600543167,0.0013697186173116,0.0759113331944047,0.0005832096494363,0.3482966990804222,2.2938106284233255,1.2807707925232608,0.0237024409737628,0.0001950463296871,0.0389561044218315,0.8464782552083333,5.497787143782138,1,7,0
8,1.5,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.4792509742933186,0.0013826178837676,0.0821139307716364,0.0006619908452791,0.4487494443350413,2.6803351360979133,1.3050075904097145,0.022728242940041,0.0002022670909392,0.0418938635028592,0.8472458333333333,5.497787143782138,1,7,0
8,1.5,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.4816318716307335,0.0014189408695726,0.081727495023912,0.000647109016954,0.4288000817390103,2.685895671679768,1.3744764186238152,0.0206011230954066,0.0002128125084554,0.04637610368522,0.8469606770833333,0.7853981633974482,0,1,0
8,1.55,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.4143603708092944,0.0014345154780002,0.0808941261388724,0.0006622044300791,0.4345539292157648,2.514656542834972,1.3156437180319287,0.0188353152532662,0.0001522831773551,0.0229807065405536,0.8528897135416666,1.5707963267948966,0,2,0
8,1.55,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.4109744449456103,0.0014570584642862,0.0798430515917284,0.0006425874667037,0.4091890645369131,2.5076202160022727,1.3573185222821544,0.0174410496294266,0.0001439718864356,0.0205406843050317,0.8527820312499999,0.7853981633974482,2,1,0
8,1.55,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.4127109340715818,0.0013338790997913,0.078096308270512,0.0006043259538304,0.361911188783663,2.370599891150236,1.1375244884883926,0.0195391036173564,0.0001580581656087,0.0247567363788261,0.8529391927083332,0.7853981633974482,0,1,0
8,1.55,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.4076288069384588,0.0014305669327196,0.079827344863579,0.0005780114031927,0.3310795302524481,2.4097281832117856,1.3084109912383484,0.0207680600760024,0.0002061886401582,0.0421297601208936,0.85309921875,5.497787143782138,1,7,0
8,1.55,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.4050505838886036,0.0013764655688583,0.0815543820258752,0.0006690134087172,0.443536292543694,2.6255095685856613,1.2113189852320678,0.0212785216962765,0.0001728996607078,0.0296242797067983,0.8534696614583333,5.497787143782138,0,7,0
8,1.6,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.3484413394184402,0.0014395892253016,0.0837386432832487,0.0006065512080548,0.3531881932731239,2.579043041763916,1.243450282562814,0.0205236489273796,0.0001810482980267,0.0314673467696432,0.8588227864583333,5.497787143782138,1,7,0
8,1.6,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.3553917803443472,0.001400598286512,0.0805557752931302,0.0006116963598159,0.3592055391475922,2.3942628999494326,1.1770053361082704,0.0231806433902619,0.0002500181942781,0.0600087335712908,0.8578772135416666,5.497787143782138,0,7,0
8,1.6,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.3417716131946564,0.0013567363183214,0.0810190912967259,0.0006319505817778,0.3833870762969787,2.476642077838459,1.1044400624714754,0.0196002349989985,0.0001811479983584,0.0315020134168933,0.8586916666666666,0.7853981633974482,1,1,0
8,1.6,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.3468603612622412,0.0014940626782453,0.0786591057503314,0.00058833381019,0.3322912053242023,2.3005088801927807,1.339333971915321,0.0207654732321941,0.0001920209592749,0.0353971668488408,0.858747265625,5.497787143782138,0,7,0
8,1.6,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.3557185263404163,0.0013549815574037,0.0857489625431759,0.0006679840725241,0.4283546123001519,2.7654508379437712,1.1015850125425637,0.018753970208089,0.0001620995722124,0.0252252204589921,0.858226171875,0.7853981633974482,1,1,0
8,1.65,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.2941168242555332,0.0014607012919327,0.0782976355952221,0.0006038414170813,0.3394322217730937,2.2340215015937774,1.2037773127250548,0.0192606665350817,0.0001801593220234,0.0302148713304097,0.8634803385416666,0.7853981633974482,0,1,0
8,1.65,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.2904530088730588,0.001476354055527,0.0792025580263328,0.0006152294388524,0.3523558515718116,2.2439812119496247,1.2297147153750112,0.0169658375117593,0.0001762016298863,0.0289019479269097,0.8638779947916667,5.497787143782138,2,7,0
8,1.65,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.2860786975193266,0.0014862660079099,0.0796848836720599,0.0006056890796055,0.3415126212919274,2.2566247900126606,1.2462822731564107,0.0163480134565696,0.000145199863464,0.0196263566894299,0.8638084635416666,5.497787143782138,0,7,0
8,1.65,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.2899508121071626,0.0014843068965534,0.0818398760455394,0.0006119970453081,0.3486630478810127,2.391934554364093,1.2429988816924846,0.0165880530083329,0.0001623014001886,0.0245217694284182,0.8636522135416665,5.497787143782138,1,7,0
8,1.65,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.2859699181565143,0.0013658142973878,0.0771065936108416,0.0005821415578369,0.3154746585468055,2.1529024236027094,1.052462514395497,0.0171137784590286,0.0001418576991285,0.018733248513893,0.863987109375,0.7853981633974482,0,1,0
8,1.7,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.23102258436848,0.0014630203290874,0.0830649498610221,0.0006183451166092,0.3454650879107099,2.3773269007466133,1.1376118167419926,0.0164577265383121,0.0001582677141227,0.0226322094685129,0.8687662760416666,5.497787143782138,2,7,0
8,1.7,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.2280779280340426,0.0013546301935186,0.0784800464454957,0.0005834021752364,0.3075235521390858,2.146407154527667,0.9752924804122304,0.0158368354749038,0.0001352442133285,0.0165264539758095,0.8691704427083333,0.7853981633974482,1,1,0
8,1.7,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.2341280218465578,0.0014730608872929,0.0764079631688228,0.0005557704701665,0.2790829015423957,2.025138126369769,1.1532800235656309,0.0165920242173157,0.0001511800010286,0.0206505195318359,0.8685291666666666,0.7853981633974482,0,1,0
8,1.7,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.2345432023002954,0.001396798422088,0.0771720544738634,0.0005851823536076,0.3094031543481278,2.082527726140269,1.0369572310973951,0.0153952695993198,0.0001292540030209,0.0150949020282911,0.8685445312499999,0.7853981633974482,0,1,0
8,1.7,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.2383482044583258,0.0014232724502176,0.0738493160668057,0.0005906595825807,0.3152222049832163,1.9049863059361911,1.0766373917489394,0.015234218286201,0.000131259053085,0.0155668531351707,0.8686813802083333,0.7853981633974482,0,1,0
8,1.8,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.1427094300387302,0.0014004516765628,0.0776862854545049,0.000573872112462,0.2810275852473048,1.9451331531466205,0.9297848407170766,0.0149293919318944,0.0001291953922479,0.0142433701359752,0.8770936197916666,5.497787143782138,2,7,0
8,1.8,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.1258255921619098,0.0014266640245516,0.0802562890027943,0.0006288276465659,0.3374286584198067,2.084987633791403,0.9649162614281168,0.0125522664254887,8.565401169994241e-05,0.0062605736279841,0.8779846354166667,5.497787143782138,2,7,0
8,1.8,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.1259378135946017,0.0012745817431153,0.0799911187958108,0.0006120279910815,0.3196401167934139,2.112732733951737,0.7701611235000589,0.0139608424590681,0.0001013032609722,0.0087572059166827,0.8777798177083334,4.71238898038469,2,6,0
8,1.8,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.1332586249012568,0.0014400409527121,0.0818099011417895,0.0006160975600574,0.3239050269941096,2.161419013640284,0.9830959148981075,0.0134433656629628,0.0001074484759146,0.0098518826465123,0.8777010416666666,5.497787143782138,2,7,0
8,1.8,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.1400578039270153,0.0013976013783298,0.0766727193776036,0.0005925235473998,0.2995918116038724,1.9306167108852972,0.9260039645437746,0.0150735329551079,0.000119452253339,0.0121760775063595,0.8770876302083332,5.497787143782138,1,7,0
8,1.9,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.0445466509358543,0.0013579125855863,0.0753145958647248,0.0005830104406553,0.2747832648055655,1.7802542828993184,0.7845626710204853,0.0125457953413011,8.694786973224307e-05,0.0061116082264725,0.8855380208333333,5.497787143782138,2,7,0
8,1.9,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.0470765989609785,0.0013995760980699,0.0757715066171661,0.0005957660331512,0.2869386775634004,1.7900669233837112,0.8334451962846011,0.0128173628865101,0.0001060528561754,0.0090924799754613,0.8853444010416666,0.7853981633974482,2,1,0
8,1.9,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.043658306592386,0.0013105347391981,0.0767334245706398,0.000589228074799,0.2806754822451423,1.8509219051659755,0.730770637358217,0.0119760403140659,8.624630162625381e-05,0.0060133789999481,0.885146875,5.497787143782138,0,7,0
8,1.9,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.04569699061778,0.001343050145368,0.0784911667041936,0.0006023601847257,0.2933257098586504,1.9456287297373336,0.7674824798910431,0.0113559397177825,8.045232265650864e-05,0.005232566881679,0.8854319010416666,4.71238898038469,0,6,0
8,1.9,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.0502724036682127,0.0014261106626063,0.0744124308155674,0.000554405884703,0.2484810522893366,1.7302297013078374,0.8653473494158112,0.0115665234499417,8.850143470082244e-05,0.0063319610832335,0.8851486979166666,5.497787143782138,0,7,0
8,2.0,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-0.9866777964911267,0.0013115244902068,0.0749746721284554,0.0005934770928453,0.2705011658743152,1.7004969856514396,0.6605170515503193,0.0113077280948585,8.228126006308373e-05,0.0051995180218128,0.8918903645833333,5.497787143782138,0,7,0
8,2.0,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-0.9734096723762958,0.0014057116661475,0.077581117360614,0.0006028970893304,0.2791564034481439,1.723305871761128,0.7587937107238503,0.0110051570174251,7.867463587081917e-05,0.0047536883169837,0.8921302083333333,3.9269908169872414,1,5,0
8,2.0,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-0.9779321545075872,0.0014161356138059,0.0729345684207096,0.0005100516391546,0.1997972540961142,1.5419729264140842,0.7700889894487943,0.0109986654527432,8.118281748169907e-05,0.0050616190880769,0.891840234375,4.71238898038469,2,6,0
8,2.0,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-0.975899946118518,0.0013537809546135,0.0741392429410588,0.0005889197818937,0.2663627593004746,1.6413357125836403,0.7037655832605139,0.0105058826157024,8.018163271576586e-05,0.0049375443647738,0.8921248697916667,5.497787143782138,0,7,0
8,2.0,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-0.9764788051126299,0.0013356499642034,0.0739963868260568,0.0005372449479993,0.2216694790278262,1.6220870445888598,0.6850409575206245,0.0113413115792884,8.954557293002246e-05,0.006158138596889,0.8922515625,0.7853981633974482,0,1,0
16,0.8,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-2.546009976821201,0.0002561599450152,0.0196456920510988,0.0001565726391384,0.3765502667795065,2.3341202087109982,1.2598640146601277,0.1404991774248347,0.0006242703176647,5.985998277384527,0.7336426269531249,5.497787143782138,2,14,0
16,0.8,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-2.549308308788736,0.0002687698339569,0.0196496784272452,0.0001475646491411,0.3344690023856271,2.3094103840582445,1.3869546939884243,0.1021580912721696,0.00095833588038,14.106741651821311,0.7335412923177083,5.497787143782138,2,14,0
16,0.8,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-2.548875829400031,0.00024406609868,0.0195123512634659,0.0001592287665289,0.3894343693874722,2.3019522736540208,1.1437106020776588,0.109383138141289,0.0007096015634895,7.734288060009367,0.7336645182291666,0.7853981633974482,2,2,0
16,0.8,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-2.544861634527801,0.0002662556153602,0.0190434211464261,0.0001434942555519,0.3162716371416169,2.16452612043315,1.3611274120484826,0.1497699757674856,0.0003546534728403,1.9319667578533477,0.7337463541666666,5.497787143782138,2,14,0
16,0.8,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-2.549349202901891,0.0002629084157959,0.0191611099151002,0.000147987509937,0.3363886555754327,2.209391554041924,1.3271200338497935,0.1028657818486665,0.0007864729239378,9.50076917894209,0.7335236816406249,5.497787143782138,2,14,0
16,0.9,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-2.4158501950549818,0.0003041442664457,0.0207377540842805,0.0001658234783364,0.3754315225440841,2.3290405077193967,1.4033159177374908,0.1567085460553475,0.000665498035614,6.046892515412496,0.7532283854166667,5.497787143782138,2,14,0
16,0.9,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-2.414227619028035,0.0002996714221427,0.020275337736662,0.0001603379602223,0.3510034635195994,2.216829482402377,1.36234418250454,0.1222580105581442,0.0006299923443059,5.418876298364997,0.7534064290364583,0.7853981633974482,2,2,0
16,0.9,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-2.4190271957635208,0.0003064612462396,0.0202356460829482,0.0001726574808646,0.4070141364706639,2.257240647167424,1.4247783605551971,0.099891772677754,0.0006706884446945,6.141583221374631,0.75308623046875,0.7853981633974482,2,2,0
16,0.9,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-2.419161799560879,0.0003021401426527,0.0206518147964572,0.0001733327065023,0.4102038479316498,2.331308929907813,1.384882870836536,0.0936562384309712,0.000650747481208,5.781808254956645,0.7531319498697917,0.7853981633974482,2,2,0
16,0.9,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-2.4174605687156467,0.0003024689574673,0.0200977917352322,0.0001638318090844,0.3664672313053201,2.1607808346174093,1.3878988076587129,0.1076779821474893,0.0007706831890724,8.109432530519381,0.753325390625,0.7853981633974482,2,2,0
16,1.0,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-2.2612491891503343,0.0003555039272769,0.0261296316764868,0.0002016354339909,0.4995913511820895,3.1309370261686933,1.5529948238969855,0.049901929980967,0.0009915524384508,12.081269614975117,0.772118896484375,5.497787143782138,1,14,0
16,1.0,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-2.257770585778789,0.0004062301822099,0.0267408383330143,0.000214145014837,0.563504177720263,3.1569413332609733,2.027802144010073,0.046423523916217,0.0009909358565719,12.06624917717092,0.7723073567708332,0.7853981633974482,1,2,0
16,1.0,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-2.2713883139685542,0.0003394192452058,0.025033865080378,0.0001930456346389,0.4579321903490023,2.964854491830751,1.4156442503099127,0.0649455822848171,0.0006481005101313,5.161381124904846,0.7715669759114582,0.7853981633974482,2,2,0
16,1.0,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-2.2539101087627915,0.0003694298059463,0.027118083618668,0.0002068638870953,0.5258363017322859,3.3875373509086386,1.6770463521367205,0.0533792760857494,0.0005692996688038,3.9825667633179935,0.7724778808593749,5.497787143782138,2,14,0
16,1.0,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-2.265853274509887,0.0003314109414692,0.0243966895967273,0.0001917449395849,0.4517821053718623,2.7103781244868923,1.3496305105989364,0.0650312305603053,0.0003469163599033,1.4788726059241486,0.7718467122395833,5.497787143782138,2,14,0
16,1.1,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-2.1036715653074314,0.000397354333665,0.02621249879965,0.0001977684452375,0.4369205947860204,2.9556683260254317,1.603436406723981,0.0151681733545308,0.0002705230767211,0.8175176801414429,0.7893774088541666,5.890486225480862,1,15,0
16,1.1,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-2.110574025612628,0.0004042618570308,0.0242297444038792,0.0001918718080726,0.4112546804798924,2.5932631133813695,1.65966855498099,0.0131351186407946,0.0004247823410828,2.015679252992224,0.7889894856770833,5.497787143782138,1,14,0
16,1.1,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-2.0945662206423044,0.0003766474762069,0.0274331276374566,0.0002046310794666,0.4677692920591652,3.171650740955904,1.440674787223998,0.0110454993224509,0.0002249025597878,0.5650375557024053,0.7898454264322917,0.7853981633974482,1,2,0
16,1.1,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-2.1032409904591174,0.0003912192171757,0.0275528164301411,0.0002242663319927,0.5618452033031202,3.326992732764702,1.5543048129807406,0.0228313873078298,0.0004745907316902,2.5160949306416023,0.7894627278645833,5.105088062083414,1,13,0
16,1.1,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-2.099561191868307,0.000389949653994,0.0280154231210727,0.0001986783496855,0.4409502623235126,3.086614209075204,1.5442332915735857,0.011991458923297,0.0003222890724029,1.160325077442619,0.789525390625,5.497787143782138,1,14,0
16,1.15,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-2.022857420286392,0.0004300081323603,0.0280212053189088,0.0002133053046751,0.4861683409527065,3.190006289614116,1.7180621103924667,0.0066780369402477,6.719717252338361e-05,0.0482486716697809,0.7975651529947916,5.105088062083414,1,13,0
16,1.15,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-2.020381465737504,0.0004188859584519,0.0281820030302019,0.0002175100989408,0.5055245068868489,3.2946579753231124,1.6303360323335734,0.0093717080097255,0.0002110663255939,0.4760156833138632,0.7976985514322916,0.3926990816987241,2,1,0
16,1.15,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-2.0213370681029805,0.0004174439064347,0.0283697334557013,0.0002257723716362,0.5446593362644047,3.09877001265016,1.6191302017087672,0.0077353568955553,0.0001318907007221,0.1858710334275311,0.7976464192708334,5.497787143782138,1,14,0
16,1.15,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-2.022619762770707,0.0004203537359171,0.0292702515948295,0.0002083290947983,0.4637492454390237,3.447922719496487,1.6417814528731485,0.0095942322746512,0.0001732272799143,0.3206386964731307,0.79754814453125,0.3926990816987241,0,1,0
16,1.15,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-2.0212116914506386,0.0004207719036469,0.0253536992478958,0.0001963831576133,0.412089775976779,2.6460411120632377,1.6450495646994747,0.0110519676998682,0.0001705481713048,0.3107974854789397,0.797645703125,5.890486225480862,1,15,0
16,1.2,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.9402934044451747,0.0004332294450898,0.0298097615318297,0.0002276179611984,0.5305337473036024,3.4971136260283253,1.6016021511921046,0.005785283657202,8.535901568564627e-05,0.0746102943623414,0.8055888671875,5.497787143782138,0,14,0
16,1.2,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.9424901973339237,0.0004455359471542,0.0278587361430674,0.0002138307017412,0.4682093466334106,3.106454334551863,1.6938861244297716,0.0059714175962612,9.279977571088576e-05,0.0881848153291848,0.8054811848958333,0.3926990816987241,0,1,0
16,1.2,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.938971925384176,0.0004425994206532,0.0288153687906585,0.0002241563482159,0.5145197408822221,3.298570778553099,1.6716309091205834,0.0064280840678065,0.0001048969311697,0.1126744695688101,0.8056312825520833,0.7853981633974482,2,2,0
16,1.2,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.944514722944306,0.0004296282404475,0.0280682536703515,0.0002149355588534,0.4730602952666262,3.130474533211565,1.575086293248272,0.0083740098600119,0.0001356147310945,0.1883274781679401,0.8052494303385416,0.7853981633974482,1,2,0
16,1.2,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.9406796826379908,0.0004162273204082,0.0275085290213003,0.000212318596526,0.4616108690511909,3.004902214888137,1.4783588885695915,0.0063308663645211,9.108245183625571e-05,0.0849511734528393,0.8055190266927083,0.7853981633974482,2,2,0
16,1.25,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.864649830429862,0.0004545248213138,0.0287893867417002,0.000217164391832,0.4636053315234055,3.152306940080368,1.6247119926297433,0.0046130851758235,4.4842441586378536e-05,0.0197674064356419,0.8128154785156249,5.497787143782138,2,14,0
16,1.25,1,1,0,0,0,2,2000,3000,5,0.6999999999999998,-1.862634963841894,0.0004521115347482,0.027624331613409,0.0002108161314407,0.4368968051162086,2.928094029584084,1.6075050701483986,0.0058137545491072,6.054176127108223e-05,0.0360314128741634,0.8130328776041666,0.7853981633974482,0,2,0
16,1.25,1,1,0,0,0,3,2000,3000,5,0.6999999999999998,-1.8631964453764616,0.0004220500498317,0.0280134175073186,0.0002019330764031,0.4008538997945432,2.9263193208387555,1.4008417876418393,0.003766190896588,3.0596337863247026e-05,0.0092025902593667,0.8129084798177083,0.3926990816987241,2,1,0
16,1.25,1,1,0,0,0,4,2000,3000,5,0.6999999999999998,-1.8586624999661785,0.0004644727436761,0.0307336982723319,0.0002370158494417,0.552237592280609,3.538136424725612,1.696608521693963,0.005083101955041,5.077456156918815e-05,0.0253433227104414,0.8130822428385416,5.497787143782138,0,14,0
16,1.25,1,1,0,0,0,5,2000,3000,5,0.6999999999999998,-1.8612703946718911,0.0004447766193234,0.0285234611742899,0.0002166099495376,0.4612410923943375,3.093221789381535,1.5557688643825358,0.0042776235618395,4.397742556051862e-05,0.0190121308218748,0.81302802734375,0.7853981633974482,2,2,0
16,1.3,1,1,0,0,0,1,2000,3000,5,0.6999999999999998,-1.7863841601275074,0.0004683792495103,0.0287944153580002,0.0002352951232877,0.5233156257603728,3.086084441391354,1.5951068895963574,0.004226882307895,2.7692607098312386e-05,0.007248790334872,0.8201643391927083,0.7853981633974482,1,2,0
